cited_locus	resolves_to	kind	note
Esth.15.24		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.25		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.26		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.27		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.28		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.29		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.3		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.30		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.31		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.32		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.4		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.5		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.6		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.7		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.8		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.9		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.1		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.10		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.11		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.12		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.13		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.14		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.15		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.16		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.17		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.18		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.19		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.2		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.20		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.21		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.22		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.23		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.24		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.3		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.4		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.5		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.6		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.7		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.8		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.9		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.1		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.10		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.11		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.12		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.13		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.14		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.15		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.16		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.17		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.18		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.19		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.2		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.20		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.21		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.22		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.23		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.24		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.25		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.26		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.27		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.28		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.29		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.3		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.30		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.31		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.32		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.4		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.5		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.6		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.7		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.8		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.9		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.1		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.10		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.11		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.12		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.13		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.14		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.15		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.16		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.17		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.18		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.19		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.2		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.20		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.21		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.22		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.23		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.24		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.25		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.26		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.27		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.28		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.29		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.3		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.30		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.31		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.32		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.4		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.5		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.6		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.7		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.8		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.9		not-in-this-edition	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
