cited_locus	resolves_to	kind	note
Esth.15.4		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.5		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.6		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.7		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.8		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.15.9		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.1		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.10		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.11		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.12		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.13		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.14		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.15		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.16		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.17		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.18		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.19		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.2		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.20		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.21		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.22		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.23		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.24		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.3		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.4		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.5		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.6		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.7		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.8		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.16.9		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.1		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.10		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.11		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.12		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.13		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.14		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.15		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.16		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.17		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.18		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.19		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.2		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.20		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.21		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.22		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.23		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.24		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.25		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.26		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.27		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.28		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.29		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.3		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.30		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.31		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.32		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.4		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.5		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.6		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.7		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.8		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.2.9		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.1		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.10		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.11		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.12		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.13		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.14		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.15		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.16		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.17		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.18		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.19		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.2		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.20		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.21		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.22		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.23		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.24		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.25		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.26		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.27		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.28		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.29		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.3		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.30		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.31		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.32		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.4		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.5		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.6		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.7		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.8		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.3.9		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.1		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.10		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.11		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.12		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.13		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.14		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.15		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.16		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.17		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.18		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.19		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.2		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.20		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.21		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
Esth.4.22		absent	this edition prints Esther in the Septuagint arrangement and in fifteen chapters, so no Vulgate chapter or verse number addresses the matter it names: its 1:1 is the Vulgate's 11:2, its 3:1 is the Vulgate's 1:1, and its 13:9 is part of the king's letter and not Mardochai's prayer
